transaction_id,customer_id,transaction_date,merchant_category,gross_amount,city,payment_mode,status,card_tier,cashback_rate,credit_limit,cashback_amount,net_transaction,transaction_year,transaction_month,transaction_quarter,day_of_week,utilisation_flag,txn_size_bucket,is_weekend,is_approved,is_outlier
TXN0006878,CUST00902,2024-03-08 22:27:00,Electronics,10846.75,Pune,Swipe,Approved,Classic,0.005,77659,54.23,10792.52,2024,3,1,Friday,0,Medium (5K-15K),0,1,1
TXN0006879,CUST00702,2024-02-29 09:03:00,Dining,2819.87,Jaipur,Online,Approved,Classic,0.005,76130,14.1,2805.77,2024,2,1,Thursday,0,Small (1K-5K),0,1,0
TXN0006880,CUST00194,2023-11-24 20:38:00,Electronics,10552.42,Hyderabad,Swipe,Approved,Gold,0.01,291373,105.52,10446.9,2023,11,4,Friday,0,Medium (5K-15K),0,1,1
TXN0006881,CUST00638,2024-08-14 15:40:00,Grocery,2984.58,Mumbai,Swipe,Approved,Classic,0.005,148759,14.92,2969.66,2024,8,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0006882,CUST00804,2024-12-01 09:14:00,Dining,2005.95,Pune,Online,Approved,Gold,0.01,208090,20.06,1985.89,2024,12,4,Sunday,0,Small (1K-5K),1,1,0
TXN0006883,CUST00285,2024-10-17 00:33:00,Entertainment,1721.02,Jaipur,Contactless,Approved,Gold,0.01,252346,17.21,1703.81,2024,10,4,Thursday,0,Small (1K-5K),0,1,0
TXN0006884,CUST00955,2024-05-25 23:35:00,Electronics,100.0,Ahmedabad,Online,Approved,Classic,0.005,60543,0.5,99.5,2024,5,2,Saturday,0,Micro (<1K),1,1,0
TXN0006885,CUST00855,2023-01-09 22:13:00,Travel,16682.8,Delhi,Emi,Approved,Classic,0.005,133606,83.41,16599.39,2023,1,1,Monday,0,Large (15K-50K),0,1,1
TXN0006886,CUST00565,2024-03-31 16:11:00,Dining,1746.45,Bengaluru,Online,Approved,Classic,0.005,140128,8.73,1737.72,2024,3,1,Sunday,0,Small (1K-5K),1,1,0
TXN0006887,CUST00022,2024-10-19 10:45:00,Dining,2354.65,Ahmedabad,Online,Approved,Classic,0.005,76062,11.77,2342.88,2024,10,4,Saturday,0,Small (1K-5K),1,1,0
TXN0006888,CUST00601,2023-09-04 14:06:00,Dining,2250.71,Jaipur,Online,Approved,Classic,0.005,113517,11.25,2239.46,2023,9,3,Monday,0,Small (1K-5K),0,1,0
TXN0006889,CUST00263,2023-05-10 13:47:00,Entertainment,1721.15,Ahmedabad,Online,Approved,Classic,0.005,86509,8.61,1712.54,2023,5,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0006890,CUST00450,2024-06-22 16:31:00,Online Shopping,3507.05,Lucknow,Online,Approved,Classic,0.005,79154,17.54,3489.51,2024,6,2,Saturday,0,Small (1K-5K),1,1,0
TXN0006891,CUST00006,2023-01-24 09:57:00,Travel,9683.15,Mumbai,Emi,Approved,Classic,0.005,79256,48.42,9634.73,2023,1,1,Tuesday,0,Medium (5K-15K),0,1,0
TXN0006892,CUST00978,2023-03-24 10:50:00,Dining,1751.14,Bengaluru,Online,Approved,Classic,0.005,126720,8.76,1742.38,2023,3,1,Friday,0,Small (1K-5K),0,1,0
TXN0006893,CUST00508,2023-11-24 15:34:00,Entertainment,1620.03,Ahmedabad,Online,Approved,Platinum,0.015,471013,24.3,1595.73,2023,11,4,Friday,0,Small (1K-5K),0,1,0
TXN0006894,CUST00075,2024-10-13 03:15:00,Travel,9456.0,Mumbai,Contactless,Approved,Gold,0.01,204921,94.56,9361.44,2024,10,4,Sunday,0,Medium (5K-15K),1,1,0
TXN0006895,CUST00110,2024-10-08 23:28:00,Electronics,26486.43,Kolkata,Contactless,Approved,Classic,0.005,123579,132.43,26354.0,2024,10,4,Tuesday,0,Large (15K-50K),0,1,1
TXN0006896,CUST00906,2023-07-25 22:04:00,Dining,1504.94,Hyderabad,Online,Approved,Platinum,0.015,425758,22.57,1482.37,2023,7,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0006897,CUST00591,2023-10-18 05:07:00,,1416.12,Kolkata,Swipe,Approved,Classic,0.005,108446,7.08,1409.04,2023,10,4,Wednesday,0,Small (1K-5K),0,1,0
TXN0006898,CUST00859,2024-05-04 21:21:00,Electronics,23357.12,Hyderabad,Emi,Approved,Gold,0.01,153215,233.57,23123.55,2024,5,2,Saturday,0,Large (15K-50K),1,1,1
TXN0006899,CUST00004,2024-02-02 04:17:00,,2816.81,Ahmedabad,Online,Approved,Gold,0.01,222097,28.17,2788.64,2024,2,1,Friday,0,Small (1K-5K),0,1,0
TXN0006900,CUST00665,2024-05-07 19:38:00,Fuel,1265.96,Pune,Online,Approved,Classic,0.005,101645,6.33,1259.63,2024,5,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0006901,CUST00779,2023-10-10 23:16:00,Grocery,2349.62,Lucknow,Emi,Approved,Gold,0.01,235200,23.5,2326.12,2023,10,4,Tuesday,0,Small (1K-5K),0,1,0
TXN0006902,CUST00193,2023-09-10 06:53:00,Fuel,3051.12,Lucknow,Contactless,Approved,Platinum,0.015,411043,45.77,3005.35,2023,9,3,Sunday,0,Small (1K-5K),1,1,0
TXN0006903,CUST00206,2023-04-24 15:34:00,,1898.89,Ahmedabad,Online,Approved,Classic,0.005,79451,9.49,1889.4,2023,4,2,Monday,0,Small (1K-5K),0,1,0
TXN0006904,CUST00170,2023-06-12 14:14:00,Dining,2359.12,Mumbai,Online,Approved,Gold,0.01,155105,23.59,2335.53,2023,6,2,Monday,0,Small (1K-5K),0,1,0
TXN0006905,CUST00975,2023-02-09 11:41:00,Grocery,2536.58,Jaipur,Contactless,Approved,Classic,0.005,107963,12.68,2523.9,2023,2,1,Thursday,0,Small (1K-5K),0,1,0
TXN0006906,CUST00910,2024-09-23 15:26:00,Grocery,100.0,Jaipur,Online,Approved,Classic,0.005,70517,0.5,99.5,2024,9,3,Monday,0,Micro (<1K),0,1,0
TXN0006907,CUST00533,2024-03-21 04:02:00,Travel,13547.11,Pune,Swipe,Approved,Infinite,0.02,1063638,270.94,13276.17,2024,3,1,Thursday,0,Medium (5K-15K),0,1,1
TXN0006908,CUST00962,2024-06-24 09:52:00,Dining,2136.13,Jaipur,Emi,Approved,Gold,0.01,215632,21.36,2114.77,2024,6,2,Monday,0,Small (1K-5K),0,1,0
TXN0006909,CUST00635,2023-01-15 14:33:00,Electronics,28132.55,Pune,Online,Approved,Classic,0.005,50772,140.66,27991.89,2023,1,1,Sunday,1,Large (15K-50K),1,1,1
TXN0006910,CUST00850,2023-10-08 22:58:00,Grocery,1598.84,Pune,Contactless,Approved,Gold,0.01,161931,15.99,1582.85,2023,10,4,Sunday,0,Small (1K-5K),1,1,0
TXN0006911,CUST00039,2024-02-15 08:57:00,Entertainment,2677.97,Hyderabad,Contactless,Approved,Gold,0.01,176793,26.78,2651.19,2024,2,1,Thursday,0,Small (1K-5K),0,1,0
TXN0006912,CUST00876,2023-01-14 03:21:00,Dining,1520.6,Bengaluru,Contactless,Approved,Classic,0.005,132502,7.6,1513.0,2023,1,1,Saturday,0,Small (1K-5K),1,1,0
TXN0006913,CUST00778,2024-03-28 14:18:00,Dining,1365.63,Bengaluru,Emi,Approved,Gold,0.01,279579,13.66,1351.97,2024,3,1,Thursday,0,Small (1K-5K),0,1,0
TXN0006914,CUST00992,2024-02-21 12:08:00,Travel,7675.4,Delhi,Online,Approved,Gold,0.01,225554,76.75,7598.65,2024,2,1,Wednesday,0,Medium (5K-15K),0,1,0
TXN0006915,CUST00639,2023-04-30 19:39:00,Travel,18277.97,Hyderabad,Contactless,Approved,Classic,0.005,101116,91.39,18186.58,2023,4,2,Sunday,0,Large (15K-50K),1,1,1
TXN0006916,CUST00145,2024-12-15 15:32:00,Grocery,1184.81,Jaipur,Contactless,Approved,Classic,0.005,88469,5.92,1178.89,2024,12,4,Sunday,0,Small (1K-5K),1,1,0
TXN0006917,CUST00406,2024-11-09 10:53:00,Dining,2368.73,Kolkata,Emi,Approved,Platinum,0.015,339449,35.53,2333.2,2024,11,4,Saturday,0,Small (1K-5K),1,1,0
TXN0006918,CUST00430,2024-03-13 10:40:00,Grocery,1530.92,Bengaluru,Contactless,Approved,Classic,0.005,131351,7.65,1523.27,2024,3,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0006919,CUST00141,2023-05-09 10:57:00,Fuel,2164.67,Ahmedabad,Contactless,Approved,Infinite,0.02,1405934,43.29,2121.38,2023,5,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0006920,CUST00101,2023-12-18 21:54:00,Fuel,980.28,Jaipur,Swipe,Approved,Classic,0.005,77869,4.9,975.38,2023,12,4,Monday,0,Micro (<1K),0,1,0
TXN0006921,CUST00338,2023-11-04 04:16:00,Travel,16712.26,Mumbai,Swipe,Approved,Gold,0.01,269858,167.12,16545.14,2023,11,4,Saturday,0,Large (15K-50K),1,1,1
TXN0006922,CUST00825,2023-12-09 17:50:00,Fuel,2079.97,Mumbai,Swipe,Approved,Gold,0.01,232719,20.8,2059.17,2023,12,4,Saturday,0,Small (1K-5K),1,1,0
TXN0006923,CUST00137,2024-03-08 12:29:00,Fuel,2645.94,Jaipur,Swipe,Declined,Gold,0.01,180029,26.46,2619.48,2024,3,1,Friday,0,Small (1K-5K),0,0,0
TXN0006924,CUST00147,2023-06-28 19:11:00,Grocery,2285.3,Jaipur,Swipe,Approved,Gold,0.01,191460,22.85,2262.45,2023,6,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0006925,CUST00987,2024-08-09 19:03:00,Online Shopping,5819.37,Kolkata,Swipe,Approved,Gold,0.01,177420,58.19,5761.18,2024,8,3,Friday,0,Medium (5K-15K),0,1,0
TXN0006926,CUST00569,2024-04-19 05:08:00,Entertainment,1467.72,Bengaluru,Emi,Approved,Platinum,0.015,522899,22.02,1445.7,2024,4,2,Friday,0,Small (1K-5K),0,1,0
TXN0006927,CUST00268,2024-03-06 15:39:00,Grocery,3388.77,Hyderabad,Swipe,Approved,Gold,0.01,294264,33.89,3354.88,2024,3,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0006928,CUST00518,2023-10-05 01:27:00,Grocery,3140.54,Kolkata,Online,Approved,Platinum,0.015,391240,47.11,3093.43,2023,10,4,Thursday,0,Small (1K-5K),0,1,0
TXN0006929,CUST00519,2024-11-13 00:06:00,Grocery,2735.49,Jaipur,Contactless,Declined,Infinite,0.02,1245414,54.71,2680.78,2024,11,4,Wednesday,0,Small (1K-5K),0,0,0
TXN0006930,CUST00446,2023-11-18 08:06:00,Grocery,1419.82,Ahmedabad,Swipe,Approved,Platinum,0.015,356673,21.3,1398.52,2023,11,4,Saturday,0,Small (1K-5K),1,1,0
TXN0006931,CUST00161,2023-08-22 16:10:00,Fuel,1850.09,Ahmedabad,Online,Approved,Classic,0.005,70032,9.25,1840.84,2023,8,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0006932,CUST00652,2024-03-24 22:59:00,Travel,7366.72,Mumbai,Swipe,Approved,Gold,0.01,157608,73.67,7293.05,2024,3,1,Sunday,0,Medium (5K-15K),1,1,0
TXN0006933,CUST00088,2023-08-27 17:26:00,Fuel,3342.96,Pune,Swipe,Approved,Gold,0.01,207570,33.43,3309.53,2023,8,3,Sunday,0,Small (1K-5K),1,1,0
TXN0006934,CUST00266,2024-11-18 17:33:00,Fuel,2824.29,Pune,Emi,Approved,Gold,0.01,169761,28.24,2796.05,2024,11,4,Monday,0,Small (1K-5K),0,1,0
TXN0006935,CUST00624,2023-08-12 07:39:00,Healthcare,3575.5,Chennai,Contactless,Approved,Gold,0.01,236738,35.76,3539.74,2023,8,3,Saturday,0,Small (1K-5K),1,1,0
TXN0006936,CUST00255,2023-05-19 06:53:00,Fuel,1750.28,Mumbai,Contactless,Approved,Classic,0.005,82591,8.75,1741.53,2023,5,2,Friday,0,Small (1K-5K),0,1,0
TXN0006937,CUST00021,2024-07-03 21:48:00,Grocery,1552.27,Bengaluru,Contactless,Approved,Gold,0.01,297127,15.52,1536.75,2024,7,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0006938,CUST00533,2024-09-12 16:24:00,Dining,1910.23,Hyderabad,Swipe,Approved,Infinite,0.02,1063638,38.2,1872.03,2024,9,3,Thursday,0,Small (1K-5K),0,1,0
TXN0006939,CUST00143,2023-05-22 04:22:00,Healthcare,7186.42,Lucknow,Contactless,Approved,Gold,0.01,239174,71.86,7114.56,2023,5,2,Monday,0,Medium (5K-15K),0,1,0
TXN0006940,CUST00500,2024-10-24 08:27:00,Grocery,2507.12,Kolkata,Contactless,Approved,Infinite,0.02,946239,50.14,2456.98,2024,10,4,Thursday,0,Small (1K-5K),0,1,0
TXN0006941,CUST00674,2024-10-26 16:47:00,Grocery,3942.3,Chennai,Emi,Approved,Gold,0.01,271031,39.42,3902.88,2024,10,4,Saturday,0,Small (1K-5K),1,1,0
TXN0006942,CUST00674,2024-03-07 05:36:00,Entertainment,1692.96,Delhi,Swipe,Approved,Gold,0.01,271031,16.93,1676.03,2024,3,1,Thursday,0,Small (1K-5K),0,1,0
TXN0006943,CUST00766,2024-02-27 13:05:00,Fuel,2650.06,Bengaluru,Online,Reversed,Gold,0.01,214355,26.5,2623.56,2024,2,1,Tuesday,0,Small (1K-5K),0,0,0
TXN0006944,CUST00078,2023-03-03 07:23:00,Dining,1371.67,Mumbai,Swipe,Approved,Classic,0.005,129840,6.86,1364.81,2023,3,1,Friday,0,Small (1K-5K),0,1,0
TXN0006945,CUST00139,2024-02-16 11:31:00,Fuel,2042.35,Pune,Swipe,Approved,Classic,0.005,148419,10.21,2032.14,2024,2,1,Friday,0,Small (1K-5K),0,1,0
TXN0006946,CUST00292,2023-10-03 20:35:00,Fuel,1535.36,Ahmedabad,Online,Approved,Classic,0.005,144163,7.68,1527.68,2023,10,4,Tuesday,0,Small (1K-5K),0,1,0
TXN0006947,CUST00126,2023-02-23 17:58:00,Dining,2074.13,Hyderabad,Swipe,Approved,Classic,0.005,139192,10.37,2063.76,2023,2,1,Thursday,0,Small (1K-5K),0,1,0
TXN0006948,CUST00536,2023-11-16 06:31:00,Grocery,2207.89,Delhi,Online,Approved,Platinum,0.015,548085,33.12,2174.77,2023,11,4,Thursday,0,Small (1K-5K),0,1,0
TXN0006949,CUST00371,2024-10-29 02:45:00,Online Shopping,5399.71,Hyderabad,Online,Approved,Classic,0.005,65129,27.0,5372.71,2024,10,4,Tuesday,0,Medium (5K-15K),0,1,0
TXN0006950,CUST00165,2023-11-09 18:10:00,Dining,913.31,Lucknow,Swipe,Approved,Classic,0.005,119514,4.57,908.74,2023,11,4,Thursday,0,Micro (<1K),0,1,0
TXN0006951,CUST00655,2024-02-25 04:30:00,Grocery,3046.87,Hyderabad,Swipe,Approved,Classic,0.005,137670,15.23,3031.64,2024,2,1,Sunday,0,Small (1K-5K),1,1,0
TXN0006952,CUST00102,2023-08-26 20:23:00,Travel,13013.42,Chennai,Emi,Approved,Gold,0.01,280870,130.13,12883.29,2023,8,3,Saturday,0,Medium (5K-15K),1,1,1
TXN0006953,CUST00812,2023-01-05 20:25:00,Fuel,2309.5,Bengaluru,Contactless,Approved,Platinum,0.015,480227,34.64,2274.86,2023,1,1,Thursday,0,Small (1K-5K),0,1,0
TXN0006954,CUST00423,2023-02-02 01:46:00,Dining,2150.44,Jaipur,Online,Approved,Classic,0.005,139399,10.75,2139.69,2023,2,1,Thursday,0,Small (1K-5K),0,1,0
TXN0006955,CUST00849,2023-03-21 04:52:00,Dining,1586.16,Kolkata,Contactless,Declined,Gold,0.01,221909,15.86,1570.3,2023,3,1,Tuesday,0,Small (1K-5K),0,0,0
TXN0006956,CUST00174,2024-03-14 13:55:00,Dining,5226.05,Jaipur,Swipe,Approved,Classic,0.005,81385,26.13,5199.92,2024,3,1,Thursday,0,Medium (5K-15K),0,1,0
TXN0006957,CUST00061,2023-10-20 12:40:00,Online Shopping,5671.11,Kolkata,Swipe,Approved,Classic,0.005,79871,28.36,5642.75,2023,10,4,Friday,0,Medium (5K-15K),0,1,0
TXN0006958,CUST00885,2023-02-07 18:51:00,Grocery,2626.13,Lucknow,Swipe,Approved,Platinum,0.015,592590,39.39,2586.74,2023,2,1,Tuesday,0,Small (1K-5K),0,1,0
TXN0006959,CUST00898,2024-03-20 02:18:00,Electronics,24677.77,Hyderabad,Online,Approved,Platinum,0.015,352026,370.17,24307.6,2024,3,1,Wednesday,0,Large (15K-50K),0,1,1
TXN0006960,CUST00534,2024-09-11 01:36:00,Online Shopping,3196.85,Chennai,Online,Approved,Gold,0.01,206020,31.97,3164.88,2024,9,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0006961,CUST00354,2023-03-27 00:03:00,Grocery,1834.76,Kolkata,Swipe,Approved,Classic,0.005,59016,9.17,1825.59,2023,3,1,Monday,0,Small (1K-5K),0,1,0
TXN0006962,CUST00739,2024-09-03 03:27:00,Online Shopping,6500.92,Pune,Swipe,Approved,Classic,0.005,95508,32.5,6468.42,2024,9,3,Tuesday,0,Medium (5K-15K),0,1,0
TXN0006963,CUST00063,2024-02-06 11:53:00,Online Shopping,6722.86,Jaipur,Contactless,Approved,Platinum,0.015,341833,100.84,6622.02,2024,2,1,Tuesday,0,Medium (5K-15K),0,1,0
TXN0006964,CUST00254,2024-11-12 18:55:00,Online Shopping,7479.38,Bengaluru,Online,Approved,Classic,0.005,64322,37.4,7441.98,2024,11,4,Tuesday,0,Medium (5K-15K),0,1,0
TXN0006965,CUST00673,2023-11-27 09:21:00,Grocery,789.8,Ahmedabad,Emi,Approved,Classic,0.005,67786,3.95,785.85,2023,11,4,Monday,0,Micro (<1K),0,1,0
TXN0006966,CUST00498,2023-11-15 23:15:00,Healthcare,3247.22,Lucknow,Swipe,Approved,Classic,0.005,59171,16.24,3230.98,2023,11,4,Wednesday,0,Small (1K-5K),0,1,0
TXN0006967,CUST00448,2023-02-09 01:06:00,Fuel,2463.7,Hyderabad,Online,Approved,Platinum,0.015,320302,36.96,2426.74,2023,2,1,Thursday,0,Small (1K-5K),0,1,0
TXN0006968,CUST00739,2024-04-30 16:55:00,Online Shopping,6300.79,Jaipur,Contactless,Approved,Classic,0.005,95508,31.5,6269.29,2024,4,2,Tuesday,0,Medium (5K-15K),0,1,0
TXN0006969,CUST00493,2023-10-03 12:08:00,Grocery,3131.9,Mumbai,Contactless,Reversed,Classic,0.005,140027,15.66,3116.24,2023,10,4,Tuesday,0,Small (1K-5K),0,0,0
TXN0006970,CUST00029,2024-11-01 23:55:00,Fuel,1519.14,Chennai,Online,Approved,Gold,0.01,222926,15.19,1503.95,2024,11,4,Friday,0,Small (1K-5K),0,1,0
TXN0006971,CUST00487,2024-05-17 23:19:00,Dining,2263.28,Hyderabad,Swipe,Approved,Classic,0.005,55817,11.32,2251.96,2024,5,2,Friday,0,Small (1K-5K),0,1,0
TXN0006972,CUST00977,2024-10-28 22:10:00,Grocery,2885.48,Chennai,Swipe,Declined,Gold,0.01,197576,28.85,2856.63,2024,10,4,Monday,0,Small (1K-5K),0,0,0
TXN0006973,CUST00428,2023-01-05 20:20:00,Travel,13911.09,Pune,Online,Approved,Platinum,0.015,593540,208.67,13702.42,2023,1,1,Thursday,0,Medium (5K-15K),0,1,1
TXN0006974,CUST00455,2023-07-05 22:08:00,Fuel,1322.85,Mumbai,Online,Approved,Classic,0.005,79831,6.61,1316.24,2023,7,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0006975,CUST00611,2023-12-15 21:43:00,Travel,6393.21,Ahmedabad,Online,Declined,Classic,0.005,94020,31.97,6361.24,2023,12,4,Friday,0,Medium (5K-15K),0,0,0
TXN0006976,CUST00883,2024-07-17 18:32:00,Electronics,34310.08,Bengaluru,Swipe,Approved,Classic,0.005,82530,171.55,34138.53,2024,7,3,Wednesday,1,Large (15K-50K),0,1,1
TXN0006977,CUST00046,2024-04-13 21:59:00,Online Shopping,6965.28,Kolkata,Online,Approved,Gold,0.01,219342,69.65,6895.63,2024,4,2,Saturday,0,Medium (5K-15K),1,1,0
TXN0006978,CUST00445,2023-07-22 01:31:00,Dining,1743.33,Kolkata,Online,Declined,Platinum,0.015,383465,26.15,1717.18,2023,7,3,Saturday,0,Small (1K-5K),1,0,0
TXN0006979,CUST00381,2023-07-23 05:06:00,Healthcare,3408.22,Jaipur,Contactless,Approved,Classic,0.005,94942,17.04,3391.18,2023,7,3,Sunday,0,Small (1K-5K),1,1,0
TXN0006980,CUST00505,2024-02-26 12:23:00,Dining,3800.55,Kolkata,Contactless,Approved,Gold,0.01,282939,38.01,3762.54,2024,2,1,Monday,0,Small (1K-5K),0,1,0
TXN0006981,CUST00275,2024-02-14 18:56:00,Dining,1840.8,Ahmedabad,Online,Approved,Gold,0.01,193597,18.41,1822.39,2024,2,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0006982,CUST00784,2023-04-19 01:47:00,Fuel,2106.57,Hyderabad,Online,Approved,Classic,0.005,83862,10.53,2096.04,2023,4,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0006983,CUST00165,2024-04-03 01:40:00,Online Shopping,2516.48,Lucknow,Swipe,Approved,Classic,0.005,119514,12.58,2503.9,2024,4,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0006984,CUST00122,2024-06-28 21:42:00,Electronics,15897.02,Hyderabad,Online,Approved,Platinum,0.015,357487,238.46,15658.56,2024,6,2,Friday,0,Large (15K-50K),0,1,1
TXN0006985,CUST00301,2024-02-18 02:55:00,Fuel,853.73,Lucknow,Swipe,Approved,Classic,0.005,148038,4.27,849.46,2024,2,1,Sunday,0,Micro (<1K),1,1,0
TXN0006986,CUST00331,2023-05-01 15:05:00,Grocery,3124.95,Ahmedabad,Contactless,Approved,Classic,0.005,137782,15.62,3109.33,2023,5,2,Monday,0,Small (1K-5K),0,1,0
TXN0006987,CUST00170,2023-08-07 21:58:00,Grocery,4011.11,Hyderabad,Online,Approved,Gold,0.01,155105,40.11,3971.0,2023,8,3,Monday,0,Small (1K-5K),0,1,0
TXN0006988,CUST00105,2023-09-16 00:40:00,Electronics,29433.58,Hyderabad,Online,Approved,Platinum,0.015,374905,441.5,28992.08,2023,9,3,Saturday,0,Large (15K-50K),1,1,1
TXN0006989,CUST00091,2023-05-31 11:02:00,Grocery,1657.05,Lucknow,Online,Approved,Classic,0.005,80021,8.29,1648.76,2023,5,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0006990,CUST00294,2023-01-23 13:17:00,Dining,100.0,Bengaluru,Swipe,Approved,Classic,0.005,70289,0.5,99.5,2023,1,1,Monday,0,Micro (<1K),0,1,0
TXN0006991,CUST00499,2023-06-30 04:29:00,Electronics,21053.47,Bengaluru,Online,Approved,Infinite,0.02,1296503,421.07,20632.4,2023,6,2,Friday,0,Large (15K-50K),0,1,1
TXN0006992,CUST00085,2024-03-06 08:15:00,Grocery,4082.45,Hyderabad,Emi,Approved,Classic,0.005,99735,20.41,4062.04,2024,3,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0006993,CUST00565,2023-11-14 18:41:00,Dining,356.27,Delhi,Online,Approved,Classic,0.005,140128,1.78,354.49,2023,11,4,Tuesday,0,Micro (<1K),0,1,0
TXN0006994,CUST00879,2023-11-10 21:26:00,Electronics,14637.56,Bengaluru,Online,Approved,Classic,0.005,69555,73.19,14564.37,2023,11,4,Friday,0,Medium (5K-15K),0,1,1
TXN0006995,CUST00838,2023-12-13 04:58:00,Electronics,21216.73,Delhi,Online,Approved,Classic,0.005,63176,106.08,21110.65,2023,12,4,Wednesday,1,Large (15K-50K),0,1,1
TXN0006996,CUST00924,2024-03-17 21:43:00,Online Shopping,2397.35,Pune,Online,Approved,Platinum,0.015,422381,35.96,2361.39,2024,3,1,Sunday,0,Small (1K-5K),1,1,0
TXN0006997,CUST00419,2023-12-31 01:54:00,Healthcare,100.0,Bengaluru,Online,Approved,Gold,0.01,245591,1.0,99.0,2023,12,4,Sunday,0,Micro (<1K),1,1,0
TXN0006998,CUST00611,2023-11-24 06:18:00,Travel,7537.72,Delhi,Swipe,Approved,Classic,0.005,94020,37.69,7500.03,2023,11,4,Friday,0,Medium (5K-15K),0,1,0
TXN0006999,CUST00484,2024-05-26 15:43:00,Online Shopping,3077.29,Jaipur,Online,Declined,Gold,0.01,250976,30.77,3046.52,2024,5,2,Sunday,0,Small (1K-5K),1,0,0
TXN0007000,CUST00415,2023-09-27 02:05:00,Fuel,691.07,Ahmedabad,Contactless,Approved,Gold,0.01,262666,6.91,684.16,2023,9,3,Wednesday,0,Micro (<1K),0,1,0
TXN0007001,CUST00609,2024-02-26 00:10:00,Grocery,3785.85,Chennai,Emi,Approved,Gold,0.01,211471,37.86,3747.99,2024,2,1,Monday,0,Small (1K-5K),0,1,0
TXN0007002,CUST00775,2024-06-04 11:44:00,Grocery,4364.7,Jaipur,Swipe,Approved,Platinum,0.015,498699,65.47,4299.23,2024,6,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0007003,CUST00330,2024-08-09 11:12:00,Healthcare,3559.11,Chennai,Swipe,Approved,Classic,0.005,76772,17.8,3541.31,2024,8,3,Friday,0,Small (1K-5K),0,1,0
TXN0007004,CUST00608,2024-07-16 17:46:00,Electronics,24565.38,Chennai,Contactless,Declined,Classic,0.005,87450,122.83,24442.55,2024,7,3,Tuesday,0,Large (15K-50K),0,0,1
TXN0007005,CUST00790,2024-05-25 10:22:00,Fuel,1016.65,Hyderabad,Online,Approved,Platinum,0.015,570861,15.25,1001.4,2024,5,2,Saturday,0,Small (1K-5K),1,1,0
TXN0007006,CUST00479,2024-09-05 20:57:00,Fuel,2086.74,Bengaluru,Emi,Approved,Infinite,0.02,962479,41.73,2045.01,2024,9,3,Thursday,0,Small (1K-5K),0,1,0
TXN0007007,CUST00786,2024-07-28 15:59:00,Healthcare,2342.19,Lucknow,Online,Approved,Platinum,0.015,446621,35.13,2307.06,2024,7,3,Sunday,0,Small (1K-5K),1,1,0
TXN0007008,CUST00963,2023-11-21 18:59:00,Online Shopping,5528.89,Jaipur,Online,Approved,Classic,0.005,53390,27.64,5501.25,2023,11,4,Tuesday,0,Medium (5K-15K),0,1,0
TXN0007009,CUST00892,2023-07-11 01:16:00,Electronics,100.0,Hyderabad,Online,Declined,Platinum,0.015,455898,1.5,98.5,2023,7,3,Tuesday,0,Micro (<1K),0,0,0
TXN0007010,CUST00029,2023-03-13 21:22:00,Grocery,2135.12,Kolkata,Swipe,Approved,Gold,0.01,222926,21.35,2113.77,2023,3,1,Monday,0,Small (1K-5K),0,1,0
TXN0007011,CUST00662,2023-11-27 05:50:00,Entertainment,1939.88,Chennai,Online,Approved,Infinite,0.02,1252483,38.8,1901.08,2023,11,4,Monday,0,Small (1K-5K),0,1,0
TXN0007012,CUST00465,2024-06-26 23:50:00,Dining,2014.38,Kolkata,Swipe,Approved,Infinite,0.02,1272642,40.29,1974.09,2024,6,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0007013,CUST00773,2023-06-18 07:03:00,Fuel,2826.33,Ahmedabad,Online,Approved,Classic,0.005,124691,14.13,2812.2,2023,6,2,Sunday,0,Small (1K-5K),1,1,0
TXN0007014,CUST00868,2023-04-12 12:59:00,Online Shopping,3004.06,Ahmedabad,Contactless,Approved,Classic,0.005,83092,15.02,2989.04,2023,4,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0007015,CUST00553,2023-10-08 23:14:00,Fuel,100.0,Lucknow,Online,Approved,Gold,0.01,169091,1.0,99.0,2023,10,4,Sunday,0,Micro (<1K),1,1,0
TXN0007016,CUST00854,2023-01-21 21:15:00,Healthcare,5697.77,Pune,Swipe,Approved,Platinum,0.015,366206,85.47,5612.3,2023,1,1,Saturday,0,Medium (5K-15K),1,1,0
